1469.64712573 467.057571586 613.731016432 1.0 3.15562460814
1467.11326011 466.231780793 612.927876952 1.0 3.15427820165
1464.57939449 465.40600587 612.12439394 1.0 3.1529300549
1462.04552888 464.580248227 611.320567992 1.0 3.15158016536
1459.51166326 463.754506517 610.516397014 1.0 3.15022852542
1456.97779764 462.928781258 609.711880724 1.0 3.14887513053
1454.44393203 462.103072981 608.907018853 1.0 3.14751997663
1451.91006641 461.277380392 608.101809349 1.0 3.14616305511
1449.37620079 460.451704973 607.296252861 1.0 3.14480436342
1446.84233517 459.626045466 606.490347365 1.0 3.14344389448
1444.30846956 458.800403378 605.684093533 1.0 3.14208164475
1441.77460394 457.974777488 604.877489367 1.0 3.14071760661
1439.24073832 457.149168418 604.070534669 1.0 3.13935177601
1436.70687271 456.323576805 603.263229252 1.0 3.13798414789
1434.17300709 455.498001481 602.455571159 1.0 3.13661471515
1431.63914147 454.672442206 601.647559339 1.0 3.13524347171
1429.10527585 453.846900576 600.839194535 1.0 3.13387041402
1426.57141024 453.021376381 600.030475717 1.0 3.13249553701
1424.03754462 452.195868525 599.221400986 1.0 3.13111883208
1421.503679 451.370377742 598.41197023 1.0 3.12974029516
1418.96981338 450.544904779 597.60218335 1.0 3.12835992169
1416.43594777 449.719447692 596.792037601 1.0 3.12697770256
1413.90208215 448.894009065 595.98153468 1.0 3.12559363674
1411.36821653 448.068586993 595.170671873 1.0 3.12420771462
1408.83435092 447.243182288 594.359449131 1.0 3.12281993163
1406.3004853 446.417794883 593.547865537 1.0 3.12143028218
1403.76661968 445.592424725 592.735920186 1.0 3.12003875971
1401.23275406 444.767071782 591.923612188 1.0 3.11864535812
1398.69888845 443.941736932 591.110941547 1.0 3.11725007387
1396.16502283 443.11641928 590.297906519 1.0 3.11585289834
1393.63115721 442.29111885 589.484506257 1.0 3.11445382596
1391.09729159 441.465836568 588.670740805 1.0 3.11305285217
1388.56342598 440.640571599 587.856608463 1.0 3.11164996885
1386.02956036 439.815324906 587.042109302 1.0 3.11024517247
1383.49569474 438.990094806 586.22724078 1.0 3.10883845339
1380.96182913 438.164883181 585.412003869 1.0 3.10742980857
1378.42796351 437.339690158 584.596397804 1.0 3.10601923244
1375.89409789 436.514514116 583.78042009 1.0 3.10460671537
1373.36023227 435.689356103 582.964070866 1.0 3.1031922528
1370.82636666 434.864216302 582.147349414 1.0 3.10177583915
1368.29250104 434.039094037 581.330254157 1.0 3.10035746682
1365.75863542 433.213990406 580.512785275 1.0 3.09893713075
1363.22476981 432.388904769 579.694941224 1.0 3.09751482383
1360.69090419 431.563837387 578.876721344 1.0 3.09609054
1358.15703857 430.738788533 578.058124988 1.0 3.09466427316
1355.62317295 429.913757633 577.239150661 1.0 3.09323601571
1353.08930734 429.088745001 576.419797747 1.0 3.09180576158
1350.55544172 428.263750971 575.600065646 1.0 3.09037350468
1348.0215761 427.438775896 574.779953774 1.0 3.08893923894
1345.48771048 426.613818411 573.959459834 1.0 3.08750295573
1342.95384487 425.788879778 573.138584137 1.0 3.08606465049
1340.41997925 424.963959541 572.317325282 1.0 3.08462431512
1337.88611363 424.139058996 571.495683607 1.0 3.08318194506
1335.35224802 423.314176002 570.673656025 1.0 3.08173753068
1332.8183824 422.489312755 569.851243762 1.0 3.08029106791
1330.28451678 421.664467162 569.028443769 1.0 3.07884254664
1327.75065116 420.839641454 568.205257303 1.0 3.07739196381
1325.21678555 420.014834442 567.381682204 1.0 3.07593931082
1322.68291993 419.190045819 566.55771719 1.0 3.07448457904
1320.14905431 418.365277014 565.733362706 1.0 3.07302776493
1317.6151887 417.540526906 564.908616648 1.0 3.07156885886
1315.08132308 416.715796106 564.083478636 1.0 3.07010785475
1312.54745746 415.891084394 563.257947456 1.0 3.0686447455
1310.01359184 415.066392421 562.432022763 1.0 3.06717952504
1307.47972623 414.241719158 561.605702525 1.0 3.06571218373
1304.94586061 413.417065303 560.77898643 1.0 3.06424271651
1302.41199499 412.592431565 559.951874182 1.0 3.06277111628
1299.87812937 411.767816989 559.124363805 1.0 3.06129737443
1297.34426376 410.943221487 558.296454189 1.0 3.05982148386
1294.81039814 410.118645835 557.468145092 1.0 3.05834343747
1292.27653252 409.294089991 556.639435437 1.0 3.05686322869
1289.74266691 408.469553929 555.81032417 1.0 3.0553808494
1287.20880129 407.645037654 554.980810253 1.0 3.0538962925
1284.67493567 406.820541187 554.150892666 1.0 3.0524095504
1282.14107005 405.996064576 553.320570409 1.0 3.05092061498
1279.60720444 405.171607891 552.489842498 1.0 3.04942947915
1277.07333882 404.347171223 551.658707971 1.0 3.04793613481
1274.5394732 403.52275469 550.827165881 1.0 3.04644057536
1272.00560758 402.698358428 549.995215301 1.0 3.0449427927
1269.47174197 401.873981771 549.162854486 1.0 3.0434427777
1266.93787635 401.049625734 548.330083384 1.0 3.04194052479
1264.40401073 400.225290526 547.496901125 1.0 3.04043602536
1261.87014512 399.400974725 546.663305185 1.0 3.03892927027
1259.3362795 398.57668024 545.829296404 1.0 3.03742025397
1256.80241388 397.752405702 544.9948723 1.0 3.03590896581
1254.26854826 396.92815224 544.160032913 1.0 3.03439540071
1251.73468265 396.103918536 543.324775806 1.0 3.03287954702
1249.20081703 395.279706588 542.489101888 1.0 3.0313614012
1246.66695141 394.45551513 541.653008761 1.0 3.02984095159
1244.1330858 393.631343747 540.816494882 1.0 3.02831819008
1241.59922018 392.807193685 539.979560387 1.0 3.02679311008
1239.06535456 391.983064577 539.142203773 1.0 3.02526570298
1236.53148894 391.158956897 538.304424384 1.0 3.02373596067
1233.99762333 390.334870332 537.46622076 1.0 3.02220387454
1231.46375771 389.510803785 536.627590635 1.0 3.02066943393
1228.92989209 388.68675943 535.788535068 1.0 3.0191326338
1226.39602647 387.86273622 534.949051837 1.0 3.01759346449
1223.86216086 387.03873395 534.109139567 1.0 3.0160519164
1221.32829524 386.214754053 533.268798549 1.0 3.01450798342
1218.79442962 385.390794763 532.428025808 1.0 3.01296165342
1216.26056401 384.566856761 531.586820856 1.0 3.01141291928
1213.72669839 383.742940751 530.745183226 1.0 3.0098617729
1211.19283277 382.919046659 529.903111652 1.0 3.00830820566
1208.65896715 382.095174439 529.060604889 1.0 3.00675220845
1206.12510154 381.271323276 528.2176609 1.0 3.00519377062
1203.59123592 380.447494778 527.37428012 1.0 3.00363288609
1201.0573703 379.623688184 526.530460557 1.0 3.00206954421
1198.52350468 378.799902765 525.686200244 1.0 3.00050373435
1195.98963907 377.976140206 524.841499679 1.0 2.99893545094
1193.45577345 377.152399833 523.996356941 1.0 2.99736468281
1190.92190783 376.328681008 523.150770135 1.0 2.99579141984
1188.38804222 375.5049847 522.304739012 1.0 2.99421565391
1185.8541766 374.681311117 521.458262535 1.0 2.99263737693
1183.32031098 373.857660492 520.611339689 1.0 2.99105657874
1180.78644536 373.034031517 519.763967866 1.0 2.98947324822
1178.25257975 372.210425275 518.91614691 1.0 2.98788737724
1175.71871413 371.386842087 518.067875879 1.0 2.98629895668
1173.18484851 370.563280741 517.219152241 1.0 2.98470797489
1170.6509829 369.739743182 516.369976714 1.0 2.98311442529
1168.11711728 368.916228259 515.520346819 1.0 2.9815182962
1165.58325166 368.092735637 514.670260908 1.0 2.979919577
1163.04938604 367.269266953 513.819719365 1.0 2.9783182611
1160.51552043 366.445821152 512.96871979 1.0 2.97671433582
1157.98165481 365.62239838 512.117261012 1.0 2.97510779153
1155.44778919 364.798998812 511.265341886 1.0 2.97349861913
1152.91392357 363.975623039 510.412961691 1.0 2.97188680846
1150.38005796 363.152269756 509.560117737 1.0 2.97027234736
1147.84619234 362.328940387 508.706810154 1.0 2.96865522824
1145.31232672 361.505634847 507.853037499 1.0 2.96703544046
1142.77846111 360.682353082 506.99879836 1.0 2.96541297336
1140.24459549 359.859095073 506.144091348 1.0 2.96378781632
1137.71072987 359.03586045 505.288914708 1.0 2.96215995817
1135.17686425 358.212650024 504.4332679 1.0 2.96052938929
1132.64299864 357.389463492 503.577149223 1.0 2.95889609955
1130.10913302 356.566300966 502.7205574 1.0 2.95726007729
1127.5752674 355.743162592 501.863491181 1.0 2.95562131237
1125.04140178 354.920048548 501.005949343 1.0 2.95397979466
1122.50753617 354.096958291 500.147929903 1.0 2.95233551098
1119.97367055 353.273892822 499.289432485 1.0 2.95068845323
1117.43980493 352.450851668 498.430455162 1.0 2.94903860873
1114.90593932 351.627835143 497.570996826 1.0 2.94738596735
1112.3720737 350.804843595 496.711056396 1.0 2.94573051794
1109.83820808 349.981876657 495.850632035 1.0 2.94407224935
1107.30434246 349.158933999 494.989721938 1.0 2.94241114841
1104.77047685 348.336016821 494.128325894 1.0 2.940747207
1102.23661123 347.513124119 493.266441375 1.0 2.93908041094
1099.70274561 346.690256416 492.404067448 1.0 2.93741074958
1097.16888 345.867414273 491.541203208 1.0 2.9357382133
1094.63501438 345.044597539 490.677846999 1.0 2.93406278892
1092.10114876 344.221806102 489.813997199 1.0 2.93238446479
1089.56728314 343.39903915 488.94965144 1.0 2.93070322721
1087.03341753 342.576298865 488.08481049 1.0 2.9290190686
1084.49955191 341.753583769 487.219471268 1.0 2.92733197425
1081.96568629 340.930893906 486.35363228 1.0 2.92564193149
1079.43182067 340.108230087 485.487292832 1.0 2.92394893019
1076.89795506 339.285592426 484.620451493 1.0 2.92225295819
1074.36408944 338.462980348 483.75310609 1.0 2.9205540018
1071.83022382 337.640394409 482.88525564 1.0 2.91885204987
1069.29635821 336.817834843 482.016898808 1.0 2.91714708974
1066.76249259 335.995300827 481.148033138 1.0 2.91543910772
1064.22862697 335.172794127 480.278658898 1.0 2.9137280947
1061.69476135 334.350312915 479.408772549 1.0 2.91201403393
1059.16089574 333.527859029 478.538374423 1.0 2.91029691632
1056.62703012 332.705431452 477.66746182 1.0 2.90857672664
1054.0931645 331.883029934 476.796032841 1.0 2.90685345122
1051.55929889 331.060656065 475.924087533 1.0 2.90512708043
1049.02543327 330.238308959 475.051623303 1.0 2.90339759958
1046.49156765 329.415988845 474.178638739 1.0 2.90166499497
1043.95770203 328.593695642 473.305132084 1.0 2.89992925344
1041.42383642 327.771429311 472.431101619 1.0 2.89819036181
1038.8899708 326.949190566 471.556546418 1.0 2.89644830741
1036.35610518 326.126979453 470.681464833 1.0 2.89470307706
1033.82223956 325.304795701 469.805854872 1.0 2.89295465606
1031.28837395 324.482639446 468.929714962 1.0 2.89120303074
1028.75450833 323.660511215 468.053043944 1.0 2.88944818893
1026.22064271 322.838410521 467.175839562 1.0 2.88769011442
1023.6867771 322.016337629 466.298100355 1.0 2.88592879503
1021.15291148 321.194292847 465.4198249 1.0 2.88416421609
1018.61904586 320.372276529 464.541011809 1.0 2.88239636389
1016.08518024 319.550287668 463.661658235 1.0 2.88062522274
1013.55131463 318.728327411 462.781763619 1.0 2.87885077996
1011.01744901 317.906396244 461.90132669 1.0 2.87707302187
1008.48358339 317.084492609 461.020343974 1.0 2.87529193124
1005.94971777 316.262618483 460.138815775 1.0 2.8735074959
1003.41585216 315.44077275 459.256739074 1.0 2.87171970016
1000.88198654 314.618956087 458.374112761 1.0 2.86992852931
998.348120923 313.797168175 457.490934649 1.0 2.86813396763
995.814255306 312.975409093 456.607202964 1.0 2.86633600044
993.280389689 312.153679655 455.722916717 1.0 2.86453461355
990.746524071 311.331979346 454.838073476 1.0 2.86272979124
988.212658454 310.510308391 453.952671593 1.0 2.86092151781
985.678792837 309.688667063 453.066709465 1.0 2.85910977805
983.14492722 308.867055684 452.180185527 1.0 2.85729455726
980.611061602 308.045473944 451.293097523 1.0 2.85547583822
978.077195985 307.223921587 450.405443242 1.0 2.85365360521
975.543330368 306.402399767 449.517221989 1.0 2.85182784354
973.009464751 305.580907991 448.628431273 1.0 2.849998537
970.475599133 304.759446158 447.739069017 1.0 2.84816566835
967.941733516 303.938015235 446.84913429 1.0 2.84632922289
965.407867899 303.11661455 445.958624373 1.0 2.84448918339
962.874002282 302.295244165 445.067537328 1.0 2.84264553264
960.340136664 301.473904865 444.175871993 1.0 2.84079825541
957.806271047 300.652596145 443.283625794 1.0 2.83894733398
955.27240543 299.831318229 442.390796932 1.0 2.83709275161
952.738539813 299.010071727 441.497384022 1.0 2.83523449261
950.204674196 298.188856304 440.603384632 1.0 2.83337253822
947.670808578 297.367672346 439.70879711 1.0 2.83150687223
945.136942961 296.546519633 438.813619125 1.0 2.82963747689
942.603077344 295.725398997 437.917849482 1.0 2.82776433599
940.069211727 294.904309668 437.021485228 1.0 2.82588742976
937.535346109 294.083252261 436.124524906 1.0 2.824006742
935.001480492 293.262226788 435.226966388 1.0 2.82212225394
932.467614875 292.44123332 434.328807597 1.0 2.82023394785
929.933749258 291.620272641 433.430047225 1.0 2.81834180752
927.39988364 290.79934363 432.530681865 1.0 2.81644581115
924.866018023 289.978447193 431.630710315 1.0 2.81454594253
922.332152406 289.157583965 430.730131061 1.0 2.81264218392
919.798286789 288.336753014 429.828940862 1.0 2.81073451403
917.264421171 287.515955097 428.927138312 1.0 2.80882291666
914.730555554 286.695190708 428.024721705 1.0 2.80690737202
912.196689937 285.874459106 427.121687963 1.0 2.80498786037
909.66282432 285.053760589 426.218035135 1.0 2.80306436243
907.128958702 284.233095837 425.313761679 1.0 2.80113685947
904.595093085 283.41246463 424.408865043 1.0 2.79920533172
902.061227468 282.591867132 423.50334309 1.0 2.79726975941
899.527361851 281.771303577 422.597193737 1.0 2.79533012279
896.993496234 280.950774259 421.690414961 1.0 2.79338640258
894.459630616 280.130278905 420.783004093 1.0 2.791438577
891.925764999 279.309817943 419.874959225 1.0 2.7894866268
889.391899382 278.489391239 418.966277809 1.0 2.78753053119
886.858033765 277.668999354 418.056958056 1.0 2.78557026991
884.324168147 276.848642288 417.146997538 1.0 2.78360582218
881.79030253 276.028320112 416.236393889 1.0 2.78163716671
879.256436913 275.208032965 415.325144802 1.0 2.77966428221
876.722571296 274.387781057 414.413248036 1.0 2.77768714792
874.188705678 273.567564046 413.500700716 1.0 2.77570574103
871.654840061 272.747383533 412.587502116 1.0 2.77372004328
869.120974444 271.927238071 411.673648099 1.0 2.77173002935
866.587108827 271.10712878 410.759137372 1.0 2.76973567896
864.053243209 270.28705499 409.843966626 1.0 2.7677369683
861.519377592 269.467017964 408.928134695 1.0 2.7657338781
858.985511975 268.647017181 408.011638406 1.0 2.76372638353
856.451646358 267.82705251 407.094474999 1.0 2.7617144618
853.91778074 267.007124817 406.176642816 1.0 2.75969809161
851.383915123 266.187233512 405.258138548 1.0 2.75767724763
848.850049506 265.367379611 404.338960671 1.0 2.75565190908
846.316183889 264.547562985 403.419106359 1.0 2.75362205163
843.782318272 263.727783586 402.498572857 1.0 2.75158765096
841.248452654 262.908041448 401.577357483 1.0 2.74954868325
838.714587037 262.088336685 400.655457628 1.0 2.74750512469
836.18072142 261.268670096 399.732871434 1.0 2.74545695144
833.646855803 260.449041956 398.809596437 1.0 2.74340414072
831.112990185 259.629451418 397.885628887 1.0 2.74134666414
828.579124568 258.809899526 396.960967148 1.0 2.7392844999
826.045258951 257.990385904 396.035607962 1.0 2.73721762116
823.511393334 257.170911164 395.109549165 1.0 2.73514600409
820.977527716 256.351475102 394.182787656 1.0 2.73306962182
818.443662099 255.532078499 393.255321423 1.0 2.73098845056
815.909796482 254.71272103 392.327147186 1.0 2.72890246241
813.375930865 253.893402462 391.398261745 1.0 2.72681163103
810.842065247 253.074124426 390.468663995 1.0 2.72471593362
808.30819963 252.254885687 389.538349558 1.0 2.72261533977
805.774334013 251.435686871 388.607316149 1.0 2.72050982363
803.240468396 250.616528112 387.675560897 1.0 2.71839935885
800.706602778 249.797410214 386.743081681 1.0 2.71628391857
798.172737161 248.978332324 385.809874465 1.0 2.71416347289
795.638871544 248.159295726 384.875937629 1.0 2.71203799749
793.105005927 247.34029976 383.941267311 1.0 2.70990746196
790.57114031 246.521345314 383.005861398 1.0 2.70777183994
788.037274692 245.702431925 382.069716206 1.0 2.70563110054
785.503409075 244.883560384 381.132829467 1.0 2.70348521738
782.969543458 244.064730139 380.195197348 1.0 2.70133415855
780.435677841 243.245942177 379.256817759 1.0 2.69917789821
777.901812223 242.427196151 378.317687054 1.0 2.69701640441
775.367946606 241.608492673 377.377802666 1.0 2.69484964879
772.834080989 240.789831885 376.437161465 1.0 2.69267760094
770.300215372 239.971214034 375.495760415 1.0 2.69050023096
767.766349754 239.152638906 374.553595924 1.0 2.68831750641
765.232484137 238.334106959 373.610665152 1.0 2.68612939842
762.69861852 237.515618755 372.666965353 1.0 2.68393587555
760.164752903 236.697173838 371.72249258 1.0 2.68173690487
757.630887285 235.878772988 370.777244285 1.0 2.67953245698
755.097021668 235.060416248 369.831217049 1.0 2.67732249794
752.563156051 234.242104055 368.884407877 1.0 2.67510699734
750.029290434 233.423836122 367.936812911 1.0 2.67288592071
747.495424816 232.605613108 366.988429362 1.0 2.67065923612
744.961559199 231.78743468 366.039253264 1.0 2.66842690913
742.427693582 230.969302279 365.08928268 1.0 2.66618890982
739.893827965 230.151214699 364.138512574 1.0 2.66394519969
737.359962348 229.333173061 363.186940585 1.0 2.66169574732
734.82609673 228.515177502 362.23456318 1.0 2.65944051823
732.292231113 227.697228006 361.281376617 1.0 2.65717947646
729.758365496 226.879324954 360.327377591 1.0 2.65491258804
727.224499879 226.061468576 359.372562588 1.0 2.6526398165
724.690634261 225.243658957 358.416927895 1.0 2.65036112636
722.156768644 224.425896845 357.460470547 1.0 2.64807648264
719.622903027 223.608182035 356.503186433 1.0 2.64578584734
717.08903741 222.790514991 355.545072191 1.0 2.64348918449
714.555171792 221.972895767 354.586123952 1.0 2.64118645657
712.021306175 221.155324552 353.62633797 1.0 2.63887762508
709.487440558 220.337801664 352.66571062 1.0 2.63656265302
706.953574941 219.520328088 351.704239029 1.0 2.6342415039
704.419709323 218.702902815 350.741917946 1.0 2.63191413515
701.885843706 217.8855271 349.778744751 1.0 2.6295805108
699.351978089 217.068201268 348.8147157 1.0 2.62724059131
696.818112472 216.250924736 347.849825938 1.0 2.62489433463
694.284246854 215.433698117 346.884071987 1.0 2.62254170172
691.750381237 214.61652216 345.917450502 1.0 2.62018265256
689.21651562 213.799396714 344.949957032 1.0 2.6178171461
686.682650003 212.982322295 343.981587885 1.0 2.61544514027
684.148784386 212.165299045 343.012338887 1.0 2.61306659352
681.614918768 211.348327 342.042205702 1.0 2.61068146226
679.081053151 210.531406861 341.071184747 1.0 2.60828970597
676.547187534 209.714538706 340.099271664 1.0 2.60589127952
674.013321917 208.897723028 339.126462545 1.0 2.60348614086
671.479456299 208.080959957 338.15275302 1.0 2.6010742454
668.945590682 207.264249532 337.178138565 1.0 2.59865554702
666.411725065 206.447592458 336.202615413 1.0 2.59623000264
663.877859448 205.630989091 335.226179342 1.0 2.59379756665
661.34399383 204.814439443 334.24882568 1.0 2.59135819242
658.810128213 203.997944197 333.270550516 1.0 2.58891183487
656.276262596 203.181503196 332.291348888 1.0 2.58645844482
653.742396979 202.365117202 331.311216902 1.0 2.58399797719
651.208531361 201.548786149 330.330149622 1.0 2.58153038229
648.674665744 200.732510642 329.348142877 1.0 2.5790556125
646.140800127 199.916290961 328.365192063 1.0 2.57657361917
643.60693451 199.100127315 327.381292446 1.0 2.57408435212
641.073068892 198.284020093 326.396439463 1.0 2.57158776169
638.539203275 197.467969616 325.410628428 1.0 2.56908379721
636.005337658 196.651976144 324.423854532 1.0 2.56657240749
633.471472041 195.836040365 323.436113439 1.0 2.56405354134
630.937606424 195.020162421 322.447400105 1.0 2.56152714657
628.403740806 194.204342642 321.457709669 1.0 2.55899316997
625.869875189 193.388581309 320.467037159 1.0 2.55645155833
623.336009572 192.572878898 319.475377793 1.0 2.55390225741
620.802143955 191.757235596 318.482726388 1.0 2.5513452125
618.268278337 190.941652271 317.48907854 1.0 2.54878037038
615.73441272 190.126128312 316.494427993 1.0 2.54620767124
613.200547103 189.310665229 315.498771024 1.0 2.54362706239
610.666681486 188.495262822 314.502101776 1.0 2.54103848555
608.132815868 187.679921581 313.504415178 1.0 2.53844188294
605.598950251 186.864641497 312.505705496 1.0 2.53583719476
603.065084634 186.049423484 311.505968071 1.0 2.53322436426
600.531219017 185.234267962 310.505197587 1.0 2.53060333114
597.997353399 184.419174868 309.503388078 1.0 2.52797403305
595.463487782 183.604144832 308.500534372 1.0 2.5253364107
592.929622165 182.789178705 307.496631513 1.0 2.52269040328
590.395756548 181.97427617 306.491673049 1.0 2.52003594543
587.86189093 181.159438074 305.485653901 1.0 2.51737297581
585.328025313 180.344664568 304.478568076 1.0 2.51470142855
582.794159696 179.529956044 303.470409816 1.0 2.51202123979
580.260294079 178.715313591 302.461174162 1.0 2.50933234569
577.726428462 177.900737164 301.450854694 1.0 2.50663467833
575.192562844 177.08622697 300.439445235 1.0 2.50392816981
572.658697227 176.271783692 299.426940138 1.0 2.50121275221
570.12483161 175.457407813 298.413333443 1.0 2.49848835764
567.590965993 174.643099844 297.398619156 1.0 2.49575491666
565.057100375 173.828860105 296.382790984 1.0 2.49301235731
562.523234758 173.014689183 295.365842893 1.0 2.49026061016
559.989369141 172.200587259 294.347768275 1.0 2.48749960021
557.455503524 171.38655523 293.328561347 1.0 2.48472925702
554.921637906 170.572593597 292.308215765 1.0 2.4819495061
552.387772289 169.758702258 291.28672435 1.0 2.47916027092
549.853906672 168.944882277 290.264081314 1.0 2.47636147648
547.320041055 168.131133897 289.240279768 1.0 2.47355304574
544.786175437 167.317457659 288.215313115 1.0 2.47073490067
542.25230982 166.503854172 287.189174775 1.0 2.46790696272
539.718444203 165.690323693 286.161857645 1.0 2.46506915131
537.184578586 164.876867216 285.133355466 1.0 2.46222138738
534.650712968 164.06348474 284.103660653 1.0 2.4593635863
532.116847351 163.250177226 283.072766747 1.0 2.45649566699
529.582981734 162.436944872 282.040666247 1.0 2.4536175443
527.049116117 161.623788415 281.007352246 1.0 2.45072913312
524.5152505 160.810708272 279.97281735 1.0 2.44783034727
521.981384882 159.997705403 278.937054765 1.0 2.4449211001
519.447519265 159.184779622 277.900056152 1.0 2.4420013004
516.913653648 158.371932344 276.861815126 1.0 2.4390708615
514.379788031 157.559163856 275.822323767 1.0 2.43612969067
511.845922413 156.746474379 274.78157398 1.0 2.43317769516
509.312056796 155.933864902 273.739558562 1.0 2.43021478275
506.778191179 155.121335739 272.696269344 1.0 2.42724085714
504.244325562 154.308887975 271.651699054 1.0 2.42425582358
501.710459944 153.496522037 270.605839475 1.0 2.42125958475
499.176594327 152.684238112 269.558681982 1.0 2.41825203931
496.64272871 151.872037385 268.510219129 1.0 2.41523308995
494.108863093 151.059920201 267.460442289 1.0 2.4122026338
491.574997475 150.247887299 266.409343235 1.0 2.40916056748
489.041131858 149.435939412 265.356913629 1.0 2.40610678761
486.507266241 148.624077276 264.303145022 1.0 2.40304118775
483.973400624 147.812301234 263.248028352 1.0 2.39996365998
481.439535006 147.00061245 262.191555503 1.0 2.39687409635
478.905669389 146.189011116 261.133716987 1.0 2.39377238486
476.371803772 145.37749845 260.074504533 1.0 2.39065841453
473.837938155 144.566074729 259.01390852 1.0 2.38753207083
471.304072538 143.754740673 257.951919793 1.0 2.38439323719
468.77020692 142.943497455 256.888529657 1.0 2.3812417991
466.236341303 142.132345533 255.823728366 1.0 2.37807763542
463.702475686 141.32128545 254.75750615 1.0 2.37490062555
461.168610069 140.510318604 253.689854237 1.0 2.37171064888
458.634744451 139.699445144 252.620762078 1.0 2.3685075782
456.100878834 138.888666286 251.550220395 1.0 2.36529128987
453.567013217 138.077982406 250.478218668 1.0 2.36206165364
451.0331476 137.267394767 249.404747406 1.0 2.35881854079
448.499281982 136.45690401 248.329796154 1.0 2.35556181855
445.965416365 135.646510922 247.25335451 1.0 2.35229135212
443.431550748 134.836216077 246.175411636 1.0 2.34900700517
440.897685131 134.02602096 245.095957756 1.0 2.34570864088
438.363819513 133.215926115 244.014981693 1.0 2.34239611734
435.829953896 132.405932281 242.932472371 1.0 2.33906929166
433.296088279 131.596040582 241.848419069 1.0 2.33572801888
430.762222662 130.786251802 240.762810451 1.0 2.33237215155
428.228357044 129.976567132 239.675635559 1.0 2.32900154016
425.694491427 129.16698709 238.586882369 1.0 2.32561603167
423.16062581 128.35751281 237.496539505 1.0 2.3222154715
420.626760193 127.548145322 236.404595282 1.0 2.31879970207
418.092894576 126.738885748 235.311037962 1.0 2.31536856524
415.559028958 125.929734788 234.215855052 1.0 2.31192189582
413.025163341 125.120693619 233.119034518 1.0 2.30845953011
410.491297724 124.3117632 232.020563845 1.0 2.30498129988
407.957432107 123.502944645 230.920430532 1.0 2.30148703331
405.423566489 122.694239056 229.818621866 1.0 2.29797655811
402.889700872 121.885647373 228.715124711 1.0 2.29444969539
400.355835255 121.077170731 227.609925993 1.0 2.29090626676
397.821969638 120.268810308 226.503012488 1.0 2.28734608878
395.28810402 119.460567341 225.394370835 1.0 2.28376897545
392.754238403 118.6524428 224.283987091 1.0 2.28017473724
390.220372786 117.844437751 223.171847223 1.0 2.27656318006
387.686507169 117.036553712 222.057937588 1.0 2.27293410982
385.152641551 116.228791657 220.942243564 1.0 2.26928732481
382.618775934 115.421153045 219.824750958 1.0 2.26562262335
380.084910317 114.61363884 218.705444651 1.0 2.26193979664
377.5510447 113.806250528 217.584309998 1.0 2.25823863488
375.017179082 112.998989311 216.461331704 1.0 2.25451892268
